City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Roterdão,Holanda,785,245.32,Várias companhias aéreas,RTM,2023-09-18,2023-09-24,http://kayak.com/flights/OPO-RTM/2023-09-18/2023-09-24/,245.32,1,2023,9,OPO,469.62,469.68666666666667,469.62,2023-04-21 02:33:51,True,-224.3,-47.76202035688429,Monday,Sunday,6 days
São Tomé,São Tomé e Príncipe,730,790.67,TAP AIR PORTUGAL,TMS,2023-08-30,2023-09-06,http://kayak.com/flights/OPO-TMS/2023-08-30/2023-09-06/,790.67,1,2023,8,OPO,1075.59,1079.225,1079.225,2023-04-21 02:33:51,True,-284.91999999999996,-26.489647542279123,Wednesday,Wednesday,7 days
Casablanca,Marrocos,235,159.6,TAP AIR PORTUGAL,CMN,2023-12-04,2023-12-09,http://kayak.com/flights/OPO-CMN/2023-12-04/2023-12-09/,159.6,1,2023,12,OPO,180.32,211.2475,215.415,2023-04-21 02:33:51,True,-20.72,-11.490683229813664,Monday,Saturday,5 days
Antananarivo,Madagáscar,1895,1175.51,Várias companhias aéreas,TNR,2023-09-21,2023-09-27,http://kayak.com/flights/OPO-TNR/2023-09-21/2023-09-27/,1175.51,1,2023,9,OPO,1318.62,1319.1119999999999,1319.44,2023-04-21 02:33:51,True,-143.1099999999999,-10.853012998437753,Thursday,Wednesday,6 days
Billund,Dinamarca,200,38.31,Ryanair,BLL,2023-05-23,2023-05-30,http://kayak.com/flights/OPO-BLL/2023-05-23/2023-05-30/,38.31,1,2023,5,OPO,41.45,80.50987341772152,73.54,2023-04-21 02:33:51,True,-3.1400000000000006,-7.575392038600724,Tuesday,Tuesday,7 days
Dublin,Irlanda,1000,62.93,Ryanair,DUB,2023-05-11,2023-05-15,http://kayak.com/flights/OPO-DUB/2023-05-11/2023-05-15/,62.93,1,2023,5,OPO,67.53,87.7166,87.08,2023-04-21 02:33:51,True,-4.600000000000001,-6.811787353768698,Thursday,Monday,4 days
São Paulo,Brasil,1725,725.92,Turkish Airlines,SAO,2023-12-21,2023-12-28,http://kayak.com/flights/OPO-SAO/2023-12-21/2023-12-28/,725.92,1,2023,12,OPO,777.95,836.7566666666667,822.5,2023-04-21 02:33:51,True,-52.030000000000086,-6.688090494247713,Thursday,Thursday,7 days
Malé,Maldivas,1770,766.04,Várias companhias aéreas,MLE,2023-09-14,2023-09-19,http://kayak.com/flights/OPO-MLE/2023-09-14/2023-09-19/,766.04,1,2023,9,OPO,801.31,1016.2721428571429,846.005,2023-04-21 02:33:51,True,-35.26999999999998,-4.401542474198497,Thursday,Tuesday,5 days
Liverpool,Reino Unido,145,34.66,Ryanair,LPL,2023-05-04,2023-05-11,http://kayak.com/flights/OPO-LPL/2023-05-04/2023-05-11/,34.66,1,2023,5,OPO,35.59,105.82261904761906,55.135000000000005,2023-04-21 02:33:51,True,-0.9300000000000068,-2.613093565608336,Thursday,Thursday,7 days
Milão,Itália,155,41.95,Ryanair,MIL,2023-10-18,2023-10-24,http://kayak.com/flights/OPO-MIL/2023-10-18/2023-10-24/,41.95,1,2023,10,OPO,42.89,55.48846153846154,53.33,2023-04-21 02:33:51,True,-0.9399999999999977,-2.191653065982741,Wednesday,Tuesday,6 days
