City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Carcassonne,França,530,138.75,Várias companhias aéreas,CCF,2023-07-22,2023-07-29,http://kayak.com/flights/LIS-CCF/2023-07-22/2023-07-29/,138.75,1.0,2023,7,LIS,200.58,200.76000000000002,200.58,2023-05-09 02:37:27,True,-61.83000000000001,-30.825605743344305,Saturday,Saturday,7 days
Kayseri,Turquia,915,330.99,Várias companhias aéreas,ASR,2023-06-06,2023-06-13,http://kayak.com/flights/LIS-ASR/2023-06-06/2023-06-13/,330.99,1.0,2023,6,LIS,377.37,403.31851851851854,400.64,2023-05-09 02:37:27,True,-46.379999999999995,-12.290325145083074,Tuesday,Tuesday,7 days
Lodz,Polónia,960,182.27,Ryanair,LCJ,2023-09-26,2023-10-01,http://kayak.com/flights/LIS-LCJ/2023-09-26/2023-10-01/,182.27,1.0,2023,9,LIS,201.32,201.63111111111112,201.34,2023-05-09 02:37:27,True,-19.049999999999983,-9.462547188555526,Tuesday,Sunday,5 days
Nevşehir,Turquia,1640,468.82,Várias companhias aéreas,NAV,2023-06-06,2023-06-13,http://kayak.com/flights/LIS-NAV/2023-06-06/2023-06-13/,468.82,1.0,2023,6,LIS,510.89,563.4206060606061,521.92,2023-05-09 02:37:27,True,-42.06999999999999,-8.234649337430756,Tuesday,Tuesday,7 days
Cairo,Egito,1055,286.55,Várias companhias aéreas,CAI,2024-02-15,2024-02-21,http://kayak.com/flights/LIS-CAI/2024-02-15/2024-02-21/,286.55,1.0,2024,2,LIS,304.04,304.11,304.11,2023-05-09 02:37:27,True,-17.49000000000001,-5.752532561505068,Thursday,Wednesday,6 days
Navegantes,Brasil,1300,1049.17,LATAM Airlines,NVT,2023-06-07,2023-06-14,http://kayak.com/flights/LIS-NVT/2023-06-07/2023-06-14/,1049.17,1.0,2023,6,LIS,1072.98,1155.4476923076923,1074.58,2023-05-09 02:37:27,True,-23.809999999999945,-2.2190534772316304,Wednesday,Wednesday,7 days
Brasília,Brasil,2225,836.98,LATAM Airlines,BSB,2023-06-07,2023-06-14,http://kayak.com/flights/LIS-BSB/2023-06-07/2023-06-14/,836.98,1.0,2023,6,LIS,851.34,984.1290243902439,1004.96,2023-05-09 02:37:27,True,-14.360000000000014,-1.6867526487654771,Wednesday,Wednesday,7 days
Manchester,Reino Unido,170,87.96,Ryanair,MAN,2024-01-22,2024-01-26,http://kayak.com/flights/LIS-MAN/2024-01-22/2024-01-26/,87.96,1.0,2024,1,LIS,88.03,88.03,88.03,2023-05-09 02:37:27,True,-0.07000000000000739,-0.07951834601841122,Monday,Friday,4 days
Istambul,Turquia,1400,175.92,Lufthansa,IST,2023-12-06,2023-12-10,http://kayak.com/flights/LIS-IST/2023-12-06/2023-12-10/,175.92,1.0,2023,12,LIS,176.05,204.745,216.735,2023-05-09 02:37:27,True,-0.13000000000002387,-0.07384265833571364,Wednesday,Sunday,4 days
Castellón de la Plana,Espanha,915,151.44,Iberia,CDT,2023-05-17,2023-05-24,http://kayak.com/flights/LIS-CDT/2023-05-17/2023-05-24/,151.44,1.0,2023,5,LIS,151.55,158.42428571428573,151.55,2023-05-09 02:37:27,True,-0.11000000000001364,-0.07258330583966588,Wednesday,Wednesday,7 days
Crotone,Itália,630,168.67,Ryanair,CRV,2023-09-23,2023-09-27,http://kayak.com/flights/LIS-CRV/2023-09-23/2023-09-27/,168.67,1.0,2023,9,LIS,168.79,168.79,168.79,2023-05-09 02:37:27,True,-0.12000000000000455,-0.07109425913857725,Saturday,Wednesday,4 days
Belfast,Reino Unido,445,253.91,KLM,BFS,2023-10-03,2023-10-10,http://kayak.com/flights/LIS-BFS/2023-10-03/2023-10-10/,253.91,1.0,2023,10,LIS,254.09,263.6766666666667,268.47,2023-05-09 02:37:27,True,-0.18000000000000682,-0.07084104057617648,Tuesday,Tuesday,7 days
